chrY	2654977	2654979	cg13654344
chrY	2655739	2655741	cg04169747
chrY	2655865	2655867	cg11898347
chrY	2655926	2655928	cg27636129
chrY	2655941	2655943	cg09595415
chrY	2655976	2655978	cg10338539
chrY	2657878	2657880	cg15563434
chrY	2657935	2657937	cg07939587
chrY	2658056	2658058	cg03767353
chrY	2708971	2708973	cg08673225
chrY	2709597	2709599	cg01375382
chrY	2709604	2709606	cg25443613
chrY	2709626	2709628	cg01311227
chrY	2718781	2718783	cg01984154
chrY	2801876	2801878	cg10557773
chrY	2802102	2802104	cg14526044
chrY	2802216	2802218	cg14170959
chrY	2802286	2802288	cg11131351
chrY	2802331	2802333	cg14972466
chrY	2802899	2802901	cg24837623
chrY	2802964	2802966	cg00272582
chrY	2802967	2802969	cg02577797
chrY	2802974	2802976	cg10213302
chrY	2802984	2802986	cg27433982
chrY	2803069	2803071	cg03683899
chrY	2803126	2803128	cg02842889
chrY	2803609	2803611	cg06558765
chrY	2803946	2803948	cg02616328
chrY	2804281	2804283	cg02105393
chrY	2804319	2804321	cg04840163
chrY	2807287	2807289	cg18058072
chrY	2823781	2823783	cg09829904
chrY	3446858	3446860	cg01053349
chrY	3447156	3447158	cg03515901
chrY	3447813	3447815	cg04477336
chrY	3447946	3447948	cg27539833
chrY	4867907	4867909	cg09703571
chrY	4867962	4867964	cg10465579
chrY	4867967	4867969	cg08455548
chrY	4868367	4868369	cg15295597
chrY	4868396	4868398	cg02494853
chrY	4868995	4868997	cg00223952
chrY	4870821	4870823	cg02432075
chrY	4872930	4872932	cg15431336
chrY	5608628	5608630	cg13884608
chrY	6113260	6113262	cg07851521
chrY	6114254	6114256	cg05865243
chrY	6114378	6114380	cg08242338
chrY	6114403	6114405	cg20256738
chrY	6117320	6117322	cg04817258
chrY	6131006	6131008	cg04123665
chrY	6131962	6131964	cg08680991
chrY	6133739	6133741	cg00243321
chrY	6133837	6133839	cg05678960
chrY	6134649	6134651	cg12456573
chrY	6136710	6136712	cg05408674
chrY	6137452	6137454	cg13805219
chrY	6172427	6172429	cg15849038
chrY	6173765	6173767	cg00975375
chrY	6263840	6263842	cg07765982
chrY	6312217	6312219	cg00576139
chrY	6341960	6341962	cg13419214
chrY	6388485	6388487	cg20106158
chrY	6390283	6390285	cg05557315
chrY	6738928	6738930	cg05954446
chrY	6742688	6742690	cg05530472
chrY	6742725	6742727	cg17972491
chrY	6775802	6775804	cg13618458
chrY	6777854	6777856	cg02002345
chrY	6778542	6778544	cg27355713
chrY	6778622	6778624	cg04042030
chrY	6778640	6778642	cg02839557
chrY	6778694	6778696	cg01707559
chrY	6778938	6778940	cg15197499
chrY	6780026	6780028	cg09728865
chrY	6781163	6781165	cg01911472
chrY	6783872	6783874	cg27611726
chrY	6891542	6891544	cg08921682
chrY	6954227	6954229	cg15700967
chrY	7138197	7138199	cg02129146
chrY	7140571	7140573	cg08045599
chrY	7140717	7140719	cg05618150
chrY	7141247	7141249	cg05163709
chrY	7141680	7141682	cg20401549
chrY	7141817	7141819	cg09546548
chrY	7142045	7142047	cg04689676
chrY	7142072	7142074	cg05480730
chrY	7142751	7142753	cg07607525
chrY	7146169	7146171	cg14933403
chrY	7177887	7177889	cg18168924
chrY	7426652	7426654	cg04493908
chrY	7428197	7428199	cg04964672
chrY	7429348	7429350	cg01086462
