chr18	10861	10863	cg00703566
chr18	10869	10871	cg21164455
chr18	10921	10923	cg23708725
chr18	10929	10931	cg23947066
chr18	10934	10936	cg07138201
chr18	11142	11144	cg15244183
chr18	11144	11146	cg20937418
chr18	11154	11156	cg21218768
chr18	11230	11232	cg13587056
chr18	11723	11725	cg18836174
chr18	11854	11856	cg25023094
chr18	11947	11949	cg06469293
chr18	12370	12372	cg23955402
chr18	12436	12438	cg25031787
chr18	47788	47790	cg23662276
chr18	48911	48913	cg21239878
chr18	49312	49314	cg23862978
chr18	49430	49432	cg23898292
chr18	49741	49743	cg04806585
chr18	49748	49750	cg01287043
chr18	49791	49793	cg11900465
chr18	49897	49899	cg26905010
chr18	49915	49917	cg15851164
chr18	50391	50393	cg06083830
chr18	51341	51343	cg12432496
chr18	70528	70530	cg25500642
chr18	73036	73038	cg14856082
chr18	73158	73160	cg26627665
chr18	73257	73259	cg17271683
chr18	73551	73553	cg01440781
chr18	73559	73561	cg18332943
chr18	73561	73563	cg12063583
chr18	74169	74171	cg21638259
chr18	74221	74223	cg19565884
chr18	75504	75506	cg21051976
chr18	75691	75693	cg17017539
chr18	76107	76109	cg21664388
chr18	80371	80373	cg08699568
chr18	81501	81503	cg15581794
chr18	82907	82909	cg01123298
chr18	82975	82977	cg05658928
chr18	85687	85689	cg18620073
chr18	86583	86585	cg07754879
chr18	88031	88033	cg15876735
chr18	89832	89834	cg23204577
chr18	90596	90598	cg23187160
chr18	94211	94213	cg18737369
chr18	95600	95602	cg04052810
chr18	111675	111677	cg27283457
chr18	111825	111827	cg00728296
chr18	111829	111831	cg19499846
chr18	112527	112529	cg06099315
chr18	121073	121075	cg21683106
chr18	136601	136603	cg19347531
chr18	155308	155310	cg23340194
chr18	157715	157717	cg12871743
chr18	157837	157839	cg08077890
chr18	158010	158012	cg07301952
chr18	158228	158230	cg01750507
chr18	158291	158293	cg12914251
chr18	158293	158295	cg07535605
chr18	158345	158347	cg10275340
chr18	158347	158349	cg00014996
chr18	158462	158464	cg12559913
chr18	158550	158552	cg24438779
chr18	158566	158568	cg02273078
chr18	158837	158839	cg01000073
chr18	159264	159266	cg01848352
chr18	159309	159311	cg18959473
chr18	159597	159599	cg12290490
chr18	159792	159794	cg23366050
chr18	160914	160916	cg16454697
chr18	163066	163068	cg14003749
chr18	165401	165403	cg16271622
chr18	191640	191642	cg25883013
chr18	199302	199303	ch.18.4153F
chr18	213652	213654	cg21280914
chr18	213697	213699	cg06661630
chr18	218232	218234	cg16008164
chr18	228635	228637	cg07500781
chr18	264575	264577	cg12944017
chr18	267636	267638	cg27109971
chr18	267710	267712	cg23644795
chr18	268030	268032	cg21288778
chr18	268067	268069	cg14712439
chr18	268130	268132	cg18851521
chr18	268165	268167	cg18718343
chr18	268183	268185	cg03668621
chr18	268255	268257	cg15362363
chr18	268277	268279	cg26383001
chr18	268380	268382	cg23315422
chr18	268452	268454	cg25225009
chr18	268600	268602	cg15747133
chr18	269408	269410	cg02596826
