chr7	192469	193469	FAM20C
chr7	229057	230057	AC145676.2
chr7	302418	303418	AC187652.1
chr7	559433	560433	PDGFA
chr7	765838	766838	HEATR2
chr7	766787	767787	PRKAR1B
chr7	855028	856028	SUN1
chr7	915689	916689	GET4
chr7	994543	995543	ADAP1
chr7	1014735	1015735	COX19
chr7	1022335	1023335	CYP2W1
chr7	1083712	1084712	GPR146
chr7	1121344	1122344	GPER1
chr7	1177396	1178396	C7orf50
chr7	1199895	1200895	ZFAND2A
chr7	1272043	1273043	UNCX
chr7	1498638	1499638	MICALL2
chr7	1544989	1545989	INTS1
chr7	1569850	1570850	MAFK
chr7	1599957	1600957	TMEM184A
chr7	1610141	1611141	PSMG3
chr7	1727255	1728255	ELFN1
chr7	1733461	1734461	AC074389.6
chr7	1877722	1878722	AC110781.3
chr7	2272378	2273378	MAD1L1
chr7	2281340	2282340	FTSJ2
chr7	2281357	2282357	NUDT1
chr7	2393221	2394221	EIF3B
chr7	2393453	2394453	SNX8
chr7	2442723	2443723	CHST12
chr7	2551663	2552663	LFNG
chr7	2594861	2595861	BRAT1
chr7	2598132	2599132	IQCE
chr7	2671085	2672085	TTYH3
chr7	2718656	2719656	AMZ1
chr7	2883458	2884458	GNA12
chr7	3083079	3084079	CARD11
chr7	3213787	3214787	AC091801.1
chr7	3340580	3341580	SDK1
chr7	4682888	4683888	FOXK1
chr7	4814753	4815753	AP5Z1
chr7	4901125	4902125	PAPOLB
chr7	4922850	4923850	RADIL
chr7	4998344	4999344	MMD2
chr7	5022849	5023849	RBAK-RBAKDN
chr7	5084952	5085952	RBAK
chr7	5229319	5230319	WIPI2
chr7	5313500	5314500	SLC29A4
chr7	5464545	5465545	TNRC18
chr7	5552929	5553929	FBXL18
chr7	5602915	5603915	ACTB
chr7	5631939	5632939	FSCN1
chr7	5820870	5821870	RNF216
chr7	5918958	5919958	OCM
chr7	5937856	5938856	CCZ1
chr7	6009814	6010814	RSPH10B
chr7	6048256	6049256	PMS2
chr7	6048376	6049376	AIMP2
chr7	6070507	6071507	ANKRD61
chr7	6098361	6099361	EIF2AK1
chr7	6144015	6145015	USP42
chr7	6311775	6312775	CYTH3
chr7	6388112	6389112	FAM220A
chr7	6413654	6414654	RAC1
chr7	6522422	6523422	FLJ20306
chr7	6523321	6524321	DAGLB
chr7	6523373	6524373	KDELR2
chr7	6590567	6591567	GRID2IP
chr7	6616565	6617565	ZDHHC4
chr7	6629148	6630148	C7orf26
chr7	6654748	6655748	ZNF853
chr7	6712876	6713876	AC073343.1
chr7	6746054	6747054	ZNF12
chr7	6793240	6794240	RSPH10B2
chr7	6865901	6866901	CCZ1B
chr7	7196065	7197065	C1GALT1
chr7	7574984	7575984	COL28A1
chr7	7606003	7607003	MIOS
chr7	7679842	7680842	RPA3-AS1
chr7	7757738	7758738	RPA3
chr7	8007925	8008925	GLCCI1
