chrY	275822	276822	PLCXD1
chrY	318319	319319	GTPBP6
chrY	386455	387455	PPP2R3B
chrY	623844	624844	SHOX
chrY	1212223	1213223	CRLF2
chrY	1268300	1269300	CSF2RA
chrY	1336116	1337116	IL3RA
chrY	1391613	1392613	SLC25A6
chrY	1453262	1454262	ASMTL
chrY	1536685	1537685	P2RY8
chrY	1591104	1592104	AKAP17A
chrY	1614559	1615559	ASMT
chrY	2500476	2501476	ZBED1
chrY	2502305	2503305	DHRSX
chrY	2690687	2691687	CD99
chrY	2787182	2788182	SRY
chrY	2841102	2842102	RPS4Y1
chrY	2934781	2935781	ZFY
chrY	3578567	3579567	TGIF2LY
chrY	4999726	5000726	PCDH11Y
chrY	6245723	6246723	TSPY2
chrY	6910186	6911186	TBL1Y
chrY	6911252	6912252	AMELY
chrY	9336964	9337964	TSPY4
chrY	9357297	9358297	TSPY8
chrY	9397921	9398921	TSPY3
chrY	9466455	9467455	TSPY1
chrY	9486813	9487813	TSPY9P
chrY	9527380	9528380	TSPY10
chrY	12537150	12538150	USP9Y
chrY	12903608	12904608	DDX3Y
chrY	13480173	13481173	UTY
chrY	13703399	13704399	TMSB4Y
chrY	13985973	13986973	VCY
chrY	14055727	14056727	VCY1B
chrY	14522073	14523073	NLGN4Y
chrY	17879720	17880720	CDY2B
chrY	18025287	18026287	CDY2A
chrY	18546191	18547191	HSFY1
chrY	18773235	18774235	HSFY2
chrY	19744439	19745439	KDM5D
chrY	20575276	20576276	EIF1AY
chrY	20755608	20756608	RPS4Y2
chrY	21510838	21511838	RBMY1B
chrY	21510872	21511872	RBMY1A1
chrY	21894026	21895026	RBMY1D
chrY	21917542	21918542	RBMY1E
chrY	22095507	22096507	PRY2
chrY	22182482	22183482	RBMY1F
chrY	22402961	22403961	RBMY1J
chrY	22489897	22490897	PRY
chrY	22973319	22974319	BPY2
chrY	23198510	23199510	DAZ1
chrY	23218947	23219947	DAZ2
chrY	23694079	23695079	PRYP3
chrY	24047519	24048519	CDY1B
chrY	24607060	24608060	BPY2B
chrY	24812992	24813992	DAZ3
chrY	24833343	24834343	DAZ4
chrY	25062048	25063048	BPY2C
chrY	25621662	25622662	CDY1
chrY	57067365	57068365	VAMP7
chrY	57183716	57184716	IL9R
chrY	57206846	57207846	WASH6P
